"id","user_id","checked_in","checked_out","attendance_type","sign_in_status"
"1049","137","2024-10-30 15:05:31","2024-10-30 20:35:58","Member","signedOut"
"1050","67","2024-10-30 15:14:23","2024-10-30 20:33:43","Member","signedOut"
"1051","144","2024-10-30 15:30:54","2024-10-30 20:36:00","Member","signedOut"
"1052","144","2024-10-30 15:30:55","2024-10-30 20:36:00","Member","signedOut"
"1053","30","2024-10-30 15:35:01","2024-10-30 20:33:35","Member","signedOut"
"1054","202","2024-10-30 17:05:37","2024-10-30 20:36:17","Member","signedOut"
"1055","194","2024-10-30 17:06:35","2024-10-30 20:36:13","Member","signedOut"
"1056","21","2024-10-31 11:44:05","2024-10-31 16:59:26","Member","signedOut"
"1057","90","2024-10-31 12:07:36","2024-10-31 16:59:56","Member","signedOut"
"1058","90","2024-10-31 12:07:50","2024-10-31 17:03:00","Member","signedOut"
"1059","90","2024-10-31 12:07:51","2024-11-30 17:03:18","Member","signedOut"
"1060","67","2024-10-31 13:10:07","2024-10-31 17:03:39","Member","signedOut"
"1061","185","2024-10-31 13:25:24","2024-10-31 17:04:28","Member","signedOut"
"1062","203","2024-10-31 13:28:07","2024-10-31 17:04:49","Member","signedOut"
"1063","68","2024-10-31 13:31:34","2024-10-31 17:05:08","Member","signedOut"
"1064","76","2024-10-31 14:22:23","2024-10-31 17:05:23","Member","signedOut"
"1065","76","2024-10-31 14:22:27","2024-10-31 17:05:56","Member","signedOut"
"1066","44","2024-10-31 14:37:16","2024-10-31 17:06:47","Member","signedOut"
"1067","136","2024-10-31 14:38:30","2024-10-31 17:06:59","Member","signedOut"
"1068","36","2024-10-31 14:54:38","2024-10-31 17:07:10","Member","signedOut"
"1069","147","2024-10-31 15:10:56","2024-10-31 17:07:20","Member","signedOut"
"1070","147","2024-10-31 15:11:01","2024-10-31 17:08:08","Member","signedOut"
"1071","147","2024-10-31 15:11:02","2024-10-31 10:08:27","Member","signedOut"
"1072","147","2024-10-31 15:11:19","2024-10-31 17:09:24","Member","signedOut"
"1073","151","2024-10-31 15:11:37","2024-10-31 10:09:45","Member","signedOut"
"1074","152","2024-10-31 15:14:48","2024-10-31 17:10:02","Member","signedOut"
"1075","138","2024-10-31 15:30:23","2024-10-31 10:10:16","Member","signedOut"
"1076","148","2024-10-31 15:32:05","2024-10-31 17:58:18","Member","signedOut"
"1077","1","2024-11-04 12:54:23","2024-11-04 16:55:43","Member","signedOut"
"1078","44","2024-11-04 12:54:53","2024-11-04 16:55:43","Member","signedOut"
"1079","34","2024-11-04 12:57:28","2024-11-04 15:13:13","Member","signedOut"
"1080","90","2024-11-04 13:43:59","2024-11-04 16:55:44","Member","signedOut"
"1081","204","2024-11-04 14:48:23","2024-11-04 16:55:48","Member","signedOut"
"1082","205","2024-11-04 14:50:11","2024-11-04 16:55:51","Member","signedOut"
"1083","56","2024-11-04 14:50:40","2024-11-04 16:55:44","Member","signedOut"
"1084","152","2024-11-04 15:09:11","2024-11-04 16:55:48","Member","signedOut"
"1085","151","2024-11-04 15:10:07","2024-11-04 16:55:46","Member","signedOut"
"1086","138","2024-11-04 15:59:39","2024-11-04 16:55:46","Member","signedOut"
"1087","136","2024-11-05 14:52:14","2024-11-05 17:09:37","Member","signedOut"
"1088","76","2024-11-05 14:53:25","2024-11-05 17:06:20","Member","signedOut"
"1089","76","2024-11-05 14:53:26","2024-11-05 17:06:42","Member","signedOut"
"1090","76","2024-11-05 14:53:26","2024-11-05 17:07:04","Member","signedOut"
"1091","76","2024-11-05 14:53:27","2024-11-05 17:08:23","Member","signedOut"
"1092","76","2024-11-05 14:53:27","2024-11-05 17:08:37","Member","signedOut"
"1093","90","2024-11-05 14:57:05","2024-11-05 17:09:53","Member","signedOut"
"1094","90","2024-11-05 14:57:05","2024-11-05 17:07:07","Member","signedOut"
"1095","204","2024-11-05 15:01:53","2024-11-05 17:07:25","Member","signedOut"
"1096","204","2024-11-05 15:01:53","2024-11-05 17:08:45","Member","signedOut"
"1097","205","2024-11-05 15:02:50","2024-11-05 17:08:02","Member","signedOut"
"1098","126","2024-11-05 15:04:59","2024-11-05 17:09:22","Member","signedOut"
"1099","126","2024-11-05 15:05:00","2024-11-05 17:09:36","Member","signedOut"
"1100","21","2024-11-05 15:07:45","2024-11-05 17:08:57","Member","signedOut"
"1101","21","2024-11-05 15:07:47","2024-11-05 17:09:14","Member","signedOut"
"1102","6","2024-11-05 15:13:45","2024-11-05 17:09:29","Member","signedOut"
"1103","7","2024-11-05 15:15:54","2024-11-05 17:09:43","Member","signedOut"
"1104","7","2024-11-05 15:20:06","2024-11-05 17:09:57","Member","signedOut"
"1105","7","2024-11-05 15:20:07","2024-11-05 17:10:11","Member","signedOut"
"1106","147","2024-11-05 15:23:28","2024-11-05 17:10:30","Member","signedOut"
"1107","147","2024-11-05 15:23:29","2024-11-05 17:09:45","Member","signedOut"
"1108","138","2024-11-05 15:27:55","2024-11-05 17:10:05","Member","signedOut"
"1109","138","2024-11-05 15:27:56","2024-11-05 17:10:20","Member","signedOut"
"1110","1","2024-11-06 05:39:49","2024-11-06 21:49:50","Member","signedOut"
"1111","67","2024-11-06 12:46:51","2024-11-06 21:50:27","Member","signedOut"
"1112","67","2024-11-06 12:46:54","2024-11-06 21:50:27","Member","signedOut"
"1113","148","2024-11-06 12:48:09","2024-11-06 21:50:37","Member","signedOut"
"1114","56","2024-11-06 13:44:41","2024-11-06 21:50:22","Member","signedOut"
"1115","7","2024-11-06 13:51:10","2024-11-06 21:50:00","Member","signedOut"
"1116","36","2024-11-06 14:57:31","2024-11-06 21:50:16","Member","signedOut"
"1117","126","2024-11-06 15:07:51","2024-11-06 21:50:33","Member","signedOut"
"1118","31","2024-11-06 15:14:09","2024-11-06 21:50:09","Member","signedOut"
"1119","90","2024-11-06 15:16:41","2024-11-06 21:50:31","Member","signedOut"
"1120","103","2024-11-06 15:19:31","2024-11-06 21:50:32","Member","signedOut"
"1121","130","2024-11-06 15:21:16","2024-11-06 21:50:35","Member","signedOut"
"1122","89","2024-11-06 15:23:24","2024-11-06 21:50:29","Member","signedOut"
"1123","138","2024-11-06 15:35:02","2024-11-06 21:50:36","Member","signedOut"
"1124","1","2024-11-07 11:38:27","2024-11-07 17:12:30","Member","signedOut"
"1125","44","2024-11-07 12:44:11","2024-11-07 17:12:50","Member","signedOut"
"1126","148","2024-11-07 12:48:17","2024-11-07 17:13:02","Member","signedOut"
"1127","60","2024-11-07 12:52:30","2024-11-07 17:13:11","Member","signedOut"
"1128","90","2024-11-07 14:28:52","2024-11-07 17:13:31","Member","signedOut"
"1129","90","2024-11-07 14:28:52","2024-11-07 17:13:42","Member","signedOut"
"1130","7","2024-11-07 14:29:37","2024-11-07 17:13:52","Member","signedOut"
"1131","150","2024-11-07 14:30:27","2024-11-07 17:14:05","Member","signedOut"
"1132","136","2024-11-07 14:56:19","2024-11-07 17:14:17","Member","signedOut"
"1133","147","2024-11-07 14:59:26","2024-11-07 17:14:27","Member","signedOut"
"1134","36","2024-11-07 15:03:24","2024-11-07 17:14:39","Member","signedOut"
"1135","138","2024-11-07 15:22:08","2024-11-07 17:14:51","Member","signedOut"
"1136","138","2024-11-07 15:22:08","2024-11-07 17:15:25","Member","signedOut"
"1137","114","2024-11-07 15:24:51","2024-11-07 17:18:13","Member","signedOut"
"1138","103","2024-11-07 15:25:28","2024-11-07 17:18:40","Member","signedOut"
"1139","167","2024-11-07 15:26:01","2024-11-07 17:18:52","Member","signedOut"
"1140","1","2024-11-08 12:16:22","2024-11-08 16:45:19","Member","signedOut"
"1141","44","2024-11-08 12:16:43","2024-11-08 16:45:20","Member","signedOut"
"1142","148","2024-11-08 12:24:10","2024-11-08 16:45:26","Member","signedOut"
"1143","90","2024-11-08 12:38:51","2024-11-08 16:45:23","Member","signedOut"
"1144","136","2024-11-08 12:53:04","2024-11-08 16:45:24","Member","signedOut"
"1145","106","2024-11-08 13:45:28","2024-11-08 16:45:22","Member","signedOut"
"1146","106","2024-11-08 13:45:35","2024-11-08 16:45:22","Member","signedOut"
"1147","106","2024-11-08 13:45:36","2024-11-08 16:45:22","Member","signedOut"
"1148","106","2024-11-08 13:45:37","2024-11-08 16:45:22","Member","signedOut"
"1149","106","2024-11-08 13:45:38","2024-11-08 16:45:22","Member","signedOut"
"1150","106","2024-11-08 13:45:38","2024-11-08 16:45:22","Member","signedOut"
"1151","106","2024-11-08 13:45:39","2024-11-08 16:45:22","Member","signedOut"
"1152","106","2024-11-08 13:45:43","2024-11-08 16:45:22","Member","signedOut"
"1153","106","2024-11-08 13:45:44","2024-11-08 16:45:22","Member","signedOut"
"1154","107","2024-11-08 13:46:15",NULL,"Member","signedOut"
"1155","138","2024-11-08 14:25:40","2024-11-08 16:45:25","Member","signedOut"
"1156","7","2024-11-08 14:53:20","2024-11-08 16:45:21","Member","signedOut"
"1157","1","2024-11-11 06:29:12","2024-11-11 17:00:23","Member","signedOut"
"1158","60","2024-11-11 12:49:07","2024-11-11 17:00:48","Member","signedOut"
"1159","23","2024-11-11 13:15:06","2024-11-11 17:01:18","Member","signedOut"
"1160","44","2024-11-11 13:15:35","2024-11-11 17:01:29","Member","signedOut"
"1161","90","2024-11-11 13:20:34","2024-11-11 17:01:40","Member","signedOut"
"1162","206","2024-11-11 13:22:30","2024-11-11 17:01:52","Member","signedOut"
"1163","67","2024-11-11 13:34:34","2024-11-11 17:02:05","Member","signedOut"
"1164","136","2024-11-11 13:59:08","2024-11-11 17:02:41","Member","signedOut"
"1165","204","2024-11-11 14:42:10","2024-11-11 17:03:48","Member","signedOut"
"1166","205","2024-11-11 14:42:51","2024-11-11 17:03:58","Member","signedOut"
"1167","31","2024-11-11 14:46:46","2024-11-11 17:04:08","Member","signedOut"
"1168","7","2024-11-11 14:48:58","2024-11-11 17:04:20","Member","signedOut"
"1169","194","2024-11-11 15:17:54","2024-11-11 17:04:31","Member","signedOut"
"1170","1","2024-11-12 11:05:14","2024-11-12 17:12:34","Member","signedOut"
"1171","207","2024-11-12 12:29:35","2024-11-12 17:12:41","Member","signedOut"
"1172","67","2024-11-12 14:14:48","2024-11-12 17:12:40","Member","signedOut"
"1173","90","2024-11-12 14:51:25","2024-11-12 17:12:40","Member","signedOut"
"1174","36","2024-11-12 15:04:34","2024-11-12 17:12:39","Member","signedOut"
"1175","44","2024-11-12 16:04:37","2024-11-12 17:12:39","Member","signedOut"
"1176","15","2024-11-12 16:19:13","2024-11-12 17:12:37","Member","signedOut"
"1177","31","2024-11-12 16:29:00","2024-11-12 17:12:38","Member","signedOut"
"1178","30","2024-11-12 16:29:35","2024-11-12 17:12:38","Member","signedOut"
"1179","133","2024-11-12 16:30:08","2024-11-12 17:12:40","Member","signedOut"
"1180","194","2024-11-12 16:31:04","2024-11-12 17:12:40","Member","signedOut"
"1181","1","2024-11-13 11:55:21","2024-11-13 16:56:35","Member","signedOut"
"1182","44","2024-11-13 12:19:16","2024-11-13 16:56:44","Member","signedOut"
"1183","90","2024-11-13 12:19:44","2024-11-13 17:02:25","Member","signedOut"
"1184","133","2024-11-13 14:28:29","2024-11-13 17:02:29","Member","signedOut"
"1185","194","2024-11-13 14:29:50","2024-11-13 17:02:36","Member","signedOut"
"1186","76","2024-11-13 14:30:30","2024-11-13 17:02:23","Member","signedOut"
"1187","68","2024-11-13 14:30:57","2024-11-13 17:02:19","Member","signedOut"
"1188","67","2024-11-13 14:34:42","2024-11-13 17:02:15","Member","signedOut"
"1189","7","2024-11-13 14:46:54","2024-11-13 15:18:06","Member","signedOut"
"1190","151","2024-11-13 14:58:56","2024-11-13 17:02:33","Member","signedOut"
"1191","36","2024-11-13 15:05:02","2024-11-13 16:56:37","Member","signedOut"
"1192","1","2024-11-14 10:10:29","2024-11-14 17:32:53","Member","signedOut"
"1193","44","2024-11-14 13:32:55","2024-11-14 17:33:08","Member","signedOut"
"1194","90","2024-11-14 14:10:18","2024-11-14 17:33:13","Member","signedOut"
"1195","133","2024-11-14 14:17:57","2024-11-14 17:33:16","Member","signedOut"
"1196","56","2024-11-14 14:23:44","2024-11-14 15:19:05","Member","signedOut"
"1197","34","2024-11-14 14:51:59","2024-11-14 17:32:59","Member","signedOut"
"1198","7","2024-11-14 14:53:30","2024-11-14 17:32:56","Member","signedOut"
"1199","151","2024-11-14 14:57:09","2024-11-14 17:33:22","Member","signedOut"
"1200","136","2024-11-14 15:03:00","2024-11-14 17:33:21","Member","signedOut"
"1201","76","2024-11-14 15:08:44","2024-11-14 17:33:10","Member","signedOut"
"1202","36","2024-11-14 15:13:28","2024-11-14 17:33:01","Member","signedOut"
"1203","135","2024-11-14 16:04:05","2024-11-14 17:33:18","Member","signedOut"
"1204","1","2024-11-15 10:14:58","2024-11-15 19:18:50","Member","signedOut"
"1205","44","2024-11-15 12:47:41","2024-11-15 19:19:00","Member","signedOut"
"1206","67","2024-11-15 12:58:10","2024-11-15 19:19:15","Member","signedOut"
"1207","81","2024-11-15 13:03:17","2024-11-15 19:19:26","Member","signedOut"
"1208","133","2024-11-15 13:12:29","2024-11-15 19:19:31","Member","signedOut"
"1209","194","2024-11-15 13:16:25","2024-11-15 19:19:32","Member","signedOut"
"1210","90","2024-11-15 13:17:41","2024-11-15 19:19:28","Member","signedOut"
"1211","36","2024-11-15 14:18:48","2024-11-15 19:18:57","Member","signedOut"
"1212","76","2024-11-15 14:44:51","2024-11-15 19:19:21","Member","signedOut"
"1213","202","2024-11-15 15:47:41","2024-11-15 19:19:37","Member","signedOut"
"1214","1","2024-11-18 10:35:19","2024-11-18 17:55:19","Member","signedOut"
"1215","90","2024-11-18 12:36:39","2024-11-18 17:55:28","Member","signedOut"
"1216","23","2024-11-18 12:37:13","2024-11-18 17:55:23","Member","signedOut"
"1217","67","2024-11-18 13:11:09","2024-11-18 17:55:25","Member","signedOut"
"1218","133","2024-11-18 13:54:50","2024-11-18 17:55:28","Member","signedOut"
"1219","194","2024-11-18 13:55:23","2024-11-18 17:55:29","Member","signedOut"
"1220","209","2024-11-18 14:13:48","2024-11-18 17:55:29","Member","signedOut"
"1221","151","2024-11-18 14:53:22","2024-11-18 17:55:29","Member","signedOut"
"1222","72","2024-11-18 14:58:05","2024-11-18 17:55:27","Member","signedOut"
"1223","204","2024-11-18 15:07:34","2024-11-18 17:55:29","Member","signedOut"
"1224","204","2024-11-18 15:07:35","2024-11-18 17:55:29","Member","signedOut"
"1225","7","2024-11-18 15:36:02","2024-11-18 17:55:20","Member","signedOut"
"1226","44","2024-11-18 15:41:03","2024-11-18 17:55:25","Member","signedOut"
"1227","210","2024-11-18 15:43:05","2024-11-18 17:55:30","Member","signedOut"
"1228","76","2024-11-18 15:43:44","2024-11-18 17:55:27","Member","signedOut"
"1229","44","2024-11-19 13:21:16","2024-11-19 19:36:45","Member","signedOut"
"1230","148","2024-11-19 13:22:15","2024-11-19 19:37:23","Member","signedOut"
"1231","90","2024-11-19 13:23:14","2024-11-19 19:36:55","Member","signedOut"
"1232","76","2024-11-19 13:28:20","2024-11-19 19:36:50","Member","signedOut"
"1233","133","2024-11-19 14:05:46","2024-11-19 19:37:13","Member","signedOut"
"1234","194","2024-11-19 14:06:42","2024-11-19 19:37:33","Member","signedOut"
"1235","36","2024-11-19 15:07:38","2024-11-19 19:36:29","Member","signedOut"
"1236","211","2024-11-19 16:08:58","2024-11-19 19:38:17","Member","signedOut"
"1237","209","2024-11-19 16:10:20","2024-11-19 19:37:55","Member","signedOut"
"1238","133","2024-11-20 14:07:21","2024-11-20 16:57:30","Member","signedOut"
"1239","44","2024-11-20 14:07:49","2024-11-20 16:57:25","Member","signedOut"
"1240","90","2024-11-20 14:08:11","2024-11-20 16:56:28","Member","signedOut"
"1241","207","2024-11-20 14:08:33","2024-11-20 16:57:26","Member","signedOut"
"1242","194","2024-11-20 14:13:55","2024-11-20 16:57:31","Member","signedOut"
"1243","72","2024-11-20 15:45:16","2024-11-20 16:57:25","Member","signedOut"
"1244","211","2024-11-20 15:47:10","2024-11-20 16:57:26","Member","signedOut"
"1245","99","2024-11-20 15:57:54","2024-11-20 16:56:28","Member","signedOut"
"1246","1","2024-11-21 10:14:55","2024-11-21 16:54:21","Member","signedOut"
"1247","44","2024-11-21 12:14:10","2024-11-21 17:06:50","Member","signedOut"
"1248","20","2024-11-21 12:19:58","2024-11-21 12:36:32","Member","signedOut"
"1249","90","2024-11-21 12:23:27","2024-11-21 17:09:07","Member","signedOut"
"1250","34","2024-11-21 13:46:04","2024-11-21 17:10:19","Member","signedOut"
"1251","34","2024-11-21 13:46:04","2024-11-21 17:10:40","Member","signedOut"
"1252","34","2024-11-21 13:46:04","2024-11-21 17:11:55","Member","signedOut"
"1253","67","2024-11-21 13:56:39","2024-11-21 17:11:10","Member","signedOut"
"1254","213","2024-11-21 14:19:01","2024-11-22 17:13:27","Member","signedOut"
"1255","76","2024-11-21 14:46:03","2024-11-22 17:13:43","Member","signedOut"
"1256","36","2024-11-21 15:02:01","2024-11-21 17:11:59","Member","signedOut"
"1257","72","2024-11-21 15:41:46","2024-11-21 17:12:19","Member","signedOut"
"1258","7","2024-11-22 11:51:00","2024-11-22 16:57:01","Member","signedOut"
"1259","1","2024-11-22 11:59:05","2024-11-22 16:56:59","Member","signedOut"
"1260","133","2024-11-22 12:00:12","2024-11-22 16:57:21","Member","signedOut"
"1261","7","2024-11-22 12:01:24","2024-11-22 16:57:01","Member","signedOut"
"1262","207","2024-11-22 12:09:32","2024-11-22 16:57:22","Member","signedOut"
"1263","44","2024-11-22 12:45:58","2024-11-22 16:57:18","Member","signedOut"
"1264","67","2024-11-22 12:53:37","2024-11-22 16:57:19","Member","signedOut"
"1265","36","2024-11-22 13:54:53","2024-11-22 16:57:09","Member","signedOut"
"1266","72","2024-11-22 14:58:52","2024-11-22 16:38:51","Member","signedOut"
"1267","68","2024-11-23 09:33:05","2024-11-23 17:08:53","Member","signedOut"
"1268","157","2024-11-23 10:01:49","2024-11-23 17:09:16","Member","signedOut"
"1269","155","2024-11-23 10:02:17","2024-11-23 17:09:18","Member","signedOut"
"1270","34","2024-11-23 10:07:37","2024-11-23 17:08:28","Member","signedOut"
"1271","72","2024-11-23 10:08:40","2024-11-23 17:09:00","Member","signedOut"
"1272","106","2024-11-23 10:16:08","2024-11-23 17:09:05","Member","signedOut"
"1273","154","2024-11-23 10:17:32","2024-11-23 17:09:14","Member","signedOut"
"1274","107","2024-11-23 10:18:14",NULL,"Member","signedOut"
"1275","23","2024-11-23 10:38:53","2024-11-23 17:08:26","Member","signedOut"
"1276","143","2024-11-23 10:49:25","2024-11-23 17:09:10","Member","signedOut"
"1277","142","2024-11-23 10:50:00","2024-11-23 17:09:07","Member","signedOut"
"1278","214","2024-11-23 10:52:05","2024-11-23 17:09:19","Member","signedOut"
"1279","7","2024-11-23 10:53:19","2024-11-23 17:08:26","Member","signedOut"
"1280","67","2024-11-23 11:34:13","2024-11-23 17:08:53","Member","signedOut"
"1281","136","2024-11-23 14:55:29","2024-11-23 17:09:02","Member","signedOut"
"1282","1","2024-11-25 10:36:15","2024-11-25 17:07:57","Member","signedOut"
"1283","76","2024-11-25 14:11:39","2024-11-25 17:08:00","Member","signedOut"
"1284","76","2024-11-25 14:11:41","2024-11-25 17:08:00","Member","signedOut"
"1285","44","2024-11-25 14:12:25","2024-11-25 17:08:12","Member","signedOut"
"1286","133","2024-11-25 14:13:42","2024-11-25 17:08:04","Member","signedOut"
"1287","202","2024-11-25 14:14:38","2024-11-25 17:08:09","Member","signedOut"
"1288","73","2024-11-25 14:23:20","2024-11-25 17:08:16","Member","signedOut"
"1289","72","2024-11-25 14:44:54","2024-11-25 17:07:58","Member","signedOut"
"1290","107","2024-11-25 17:09:45",NULL,"Member","signedOut"
"1291","53","2024-11-26 11:12:24","2024-11-26 17:57:40","Member","signedOut"
"1292","142","2024-11-26 11:13:15","2024-11-26 17:57:49","Member","signedOut"
"1293","143","2024-11-26 11:13:54","2024-11-26 17:57:50","Member","signedOut"
"1294","31","2024-11-26 11:45:06","2024-11-26 17:57:28","Member","signedOut"
"1295","44","2024-11-26 12:12:51","2024-11-26 17:57:37","Member","signedOut"
"1296","215","2024-11-26 12:14:23","2024-11-26 17:57:51","Member","signedOut"
"1297","216","2024-11-26 12:15:49","2024-11-26 17:57:52","Member","signedOut"
"1298","133","2024-11-26 12:18:40","2024-11-26 17:57:48","Member","signedOut"
"1299","7","2024-11-26 12:34:24","2024-11-26 17:57:25","Member","signedOut"
"1300","58","2024-11-26 13:31:04","2024-11-26 17:57:43","Member","signedOut"
"1301","34","2024-11-26 13:31:59","2024-11-26 17:57:31","Member","signedOut"
"1302","107","2024-11-26 13:32:49",NULL,"Member","signedOut"
"1303","106","2024-11-26 13:33:10","2024-11-26 17:57:46","Member","signedOut"
"1304","217","2024-11-26 13:54:50","2024-11-26 17:57:53","Member","signedOut"
"1305","36","2024-11-26 14:49:00","2024-11-26 17:57:34","Member","signedOut"
"1306","72","2024-11-26 16:03:06","2024-11-26 17:57:45","Member","signedOut"
"1307","20","2024-11-27 10:19:07","2024-11-27 17:25:08","Member","signedOut"
"1308","1","2024-11-27 11:15:24","2024-11-27 17:25:29","Member","signedOut"
"1309","143","2024-11-27 11:16:33","2024-11-27 14:25:39","Member","signedOut"
"1310","53","2024-11-27 11:17:12","2024-11-27 17:25:47","Member","signedOut"
"1311","142","2024-11-27 11:17:29","2024-11-27 17:25:55","Member","signedOut"
"1312","207","2024-11-27 11:49:23","2024-11-27 17:26:06","Member","signedOut"
"1313","7","2024-11-27 12:09:00","2024-11-27 17:26:18","Member","signedOut"
"1314","90","2024-11-27 12:14:05","2024-11-27 17:26:28","Member","signedOut"
"1315","72","2024-11-27 12:50:04","2024-11-27 17:26:41","Member","signedOut"
"1316","133","2024-11-27 12:56:40","2024-11-27 17:27:24","Member","signedOut"
"1317","58","2024-11-27 13:24:41","2024-11-27 14:27:38","Member","signedOut"
"1318","77","2024-11-27 13:25:33","2024-11-27 14:27:49","Member","signedOut"
"1319","34","2024-11-27 13:25:58","2024-11-27 14:27:59","Member","signedOut"
"1320","36","2024-11-27 14:40:21","2024-11-27 14:28:10","Member","signedOut"
"1321","107","2024-11-28 11:32:24","2024-11-28 16:02:22","Member","signedOut"
"1322","106","2024-11-28 11:32:42","2024-11-28 16:02:21","Member","signedOut"
"1323","67","2024-11-28 11:33:24","2024-11-28 16:02:19","Member","signedOut"
"1324","148","2024-11-28 12:22:57","2024-11-28 16:02:16","Member","signedOut"
"1325","1","2024-11-28 14:29:51","2024-11-28 16:05:55","Member","signedOut"
"1326","15","2024-11-28 14:32:04","2024-11-28 16:02:18","Member","signedOut"
"1327","210","2024-11-28 14:39:39","2024-11-28 16:02:15","Member","signedOut"
"1328","36","2024-11-28 14:51:03","2024-11-28 16:02:19","Member","signedOut"
"1329","202","2024-11-28 14:57:45","2024-11-28 16:02:23","Member","signedOut"
"1330","23","2024-11-28 15:17:16","2024-11-28 16:04:21","Member","signedOut"
"1331","72","2024-11-28 15:17:43","2024-11-28 16:02:20","Member","signedOut"
"1332","124","2024-11-28 15:47:38","2024-11-28 16:02:22","Member","signedOut"
"1333","67","2024-11-29 11:01:51","2024-11-29 17:13:00","Member","signedOut"
"1334","67","2024-11-29 11:01:53","2024-11-29 17:13:00","Member","signedOut"
"1335","15","2024-11-29 11:03:29","2024-11-29 17:12:56","Member","signedOut"
"1336","107","2024-11-29 11:55:15","2024-11-29 17:13:01","Member","signedOut"
"1337","107","2024-11-29 11:55:17","2024-11-29 17:13:01","Member","signedOut"
"1338","107","2024-11-29 11:55:19","2024-11-29 17:13:01","Member","signedOut"
"1339","107","2024-11-29 11:55:20","2024-11-29 17:13:01","Member","signedOut"
"1340","107","2024-11-29 11:55:20","2024-11-29 17:13:01","Member","signedOut"
"1341","107","2024-11-29 11:55:20","2024-11-29 17:13:01","Member","signedOut"
"1342","107","2024-11-29 11:55:23","2024-11-29 17:13:01","Member","signedOut"
"1343","107","2024-11-29 11:55:25","2024-11-29 17:13:01","Member","signedOut"
"1344","107","2024-11-29 11:55:26","2024-11-29 17:13:01","Member","signedOut"
"1345","107","2024-11-29 11:55:27","2024-11-29 17:13:01","Member","signedOut"
"1346","107","2024-11-29 11:55:27","2024-11-29 17:13:01","Member","signedOut"
"1347","107","2024-11-29 11:55:30","2024-11-29 17:13:01","Member","signedOut"
"1348","107","2024-11-29 11:55:32","2024-11-29 17:13:01","Member","signedOut"
"1349","107","2024-11-29 11:55:43","2024-11-29 17:13:01","Member","signedOut"
"1350","107","2024-11-29 11:55:43","2024-11-29 17:13:01","Member","signedOut"
"1351","53","2024-11-29 11:56:28","2024-11-29 17:12:59","Member","signedOut"
"1352","106","2024-11-29 11:56:55","2024-11-29 17:13:01","Member","signedOut"
"1353","106","2024-11-29 11:56:59","2024-11-29 17:13:01","Member","signedOut"
"1354","67","2024-11-29 13:23:34","2024-11-29 17:13:00","Member","signedOut"
"1355","67","2024-11-29 13:23:34","2024-11-29 17:13:00","Member","signedOut"
"1356","67","2024-11-29 13:23:34","2024-11-29 17:13:00","Member","signedOut"
"1357","67","2024-11-29 13:23:34","2024-11-29 17:13:00","Member","signedOut"
"1358","67","2024-11-29 13:23:34","2024-11-29 17:13:00","Member","signedOut"
"1359","67","2024-11-29 13:23:34","2024-11-29 17:13:00","Member","signedOut"
"1360","67","2024-11-29 13:23:35","2024-11-29 17:13:00","Member","signedOut"
"1361","67","2024-11-29 13:23:35","2024-11-29 17:13:00","Member","signedOut"
"1362","67","2024-11-29 13:23:36","2024-11-29 17:13:00","Member","signedOut"
"1363","67","2024-11-29 13:23:37","2024-11-29 17:13:00","Member","signedOut"
"1364","67","2024-11-29 13:23:37","2024-11-29 17:13:00","Member","signedOut"
"1365","67","2024-11-29 13:23:37","2024-11-29 17:13:00","Member","signedOut"
"1366","67","2024-11-29 13:23:37","2024-11-29 17:13:00","Member","signedOut"
"1367","15","2024-11-29 13:24:06","2024-11-29 17:12:56","Member","signedOut"
"1368","15","2024-11-29 13:24:06","2024-11-29 17:12:56","Member","signedOut"
"1369","15","2024-11-29 13:24:07","2024-11-29 17:12:56","Member","signedOut"
"1370","15","2024-11-29 13:24:08","2024-11-29 17:12:56","Member","signedOut"
"1371","15","2024-11-29 13:24:08","2024-11-29 17:12:56","Member","signedOut"
"1372","15","2024-11-29 13:24:09","2024-11-29 17:12:56","Member","signedOut"
"1373","15","2024-11-29 13:24:09","2024-11-29 17:12:56","Member","signedOut"
"1374","15","2024-11-29 13:24:09","2024-11-29 17:12:56","Member","signedOut"
"1375","15","2024-11-29 13:24:10","2024-11-29 17:12:56","Member","signedOut"
"1376","15","2024-11-29 13:24:10","2024-11-29 17:12:56","Member","signedOut"
"1377","15","2024-11-29 13:24:10","2024-11-29 17:12:56","Member","signedOut"
"1378","15","2024-11-29 13:24:11","2024-11-29 17:12:56","Member","signedOut"
"1379","15","2024-11-29 13:24:11","2024-11-29 17:12:56","Member","signedOut"
"1380","15","2024-11-29 13:24:12","2024-11-29 17:12:56","Member","signedOut"
"1381","15","2024-11-29 13:24:12","2024-11-29 17:12:56","Member","signedOut"
"1382","58","2024-11-29 13:24:27","2024-11-29 17:13:00","Member","signedOut"
"1383","36","2024-11-29 13:56:59","2024-11-29 17:12:59","Member","signedOut"
"1384","53","2024-11-29 13:57:18","2024-11-29 17:12:59","Member","signedOut"
"1385","133","2024-11-29 13:57:19","2024-11-29 17:13:02","Member","signedOut"
"1386","107","2024-11-29 13:57:42","2024-11-29 17:13:01","Member","signedOut"
"1387","106","2024-11-29 13:58:09","2024-11-29 17:13:01","Member","signedOut"
"1388","31","2024-11-29 14:11:16","2024-11-29 17:12:58","Member","signedOut"
"1389","76","2024-11-29 14:13:14","2024-11-29 17:13:01","Member","signedOut"
